10,1000,Row wise,0.126216
10,1000,Row wise,0.100367
10,1000,Row wise,0.100020
10,1000,Row wise,0.100335
10,1000,Row wise,0.100949
10,1000,Row wise,0.099782
10,1000,Row wise,0.099843
10,1000,Row wise,0.100792
10,1000,Row wise,0.099531
10,1000,Row wise,0.102024
10,1000,Row wise,0.098721
10,1000,Row wise,0.101922
10,1000,Row wise,0.101539
10,1000,Row wise,0.102206
10,1000,Row wise,0.100769
10,1000,Row wise,0.101324
10,1000,Row wise,0.102548
10,1000,Row wise,0.106970
10,1000,Row wise,0.101953
10,1000,Row wise,0.102352
10,1000,Row wise,0.101038
10,1000,Row wise,0.099631
10,1000,Row wise,0.099863
10,1000,Row wise,0.100181
10,1000,Row wise,0.099306
10,1000,Row wise,0.102183
10,1000,Row wise,0.101866
10,1000,Row wise,0.099896
10,1000,Row wise,0.101831
10,1000,Row wise,0.102564
20,1000,Row wise,0.221285
20,1000,Row wise,0.220989
20,1000,Row wise,0.221412
20,1000,Row wise,0.218987
20,1000,Row wise,0.220037
20,1000,Row wise,0.219279
20,1000,Row wise,0.219546
20,1000,Row wise,0.220590
20,1000,Row wise,0.222009
20,1000,Row wise,0.222313
20,1000,Row wise,0.224171
20,1000,Row wise,0.222519
20,1000,Row wise,0.221807
20,1000,Row wise,0.222651
20,1000,Row wise,0.223613
20,1000,Row wise,0.226469
20,1000,Row wise,0.222720
20,1000,Row wise,0.222771
20,1000,Row wise,0.223675
20,1000,Row wise,0.221920
20,1000,Row wise,0.223685
20,1000,Row wise,0.222576
20,1000,Row wise,0.223735
20,1000,Row wise,0.221903
20,1000,Row wise,0.222922
20,1000,Row wise,0.225437
20,1000,Row wise,0.222061
20,1000,Row wise,0.224329
20,1000,Row wise,0.221451
20,1000,Row wise,0.221755
30,1000,Row wise,0.345085
30,1000,Row wise,0.345148
30,1000,Row wise,0.346905
30,1000,Row wise,0.343138
30,1000,Row wise,0.342429
30,1000,Row wise,0.341466
30,1000,Row wise,0.342131
30,1000,Row wise,0.343108
30,1000,Row wise,0.344062
30,1000,Row wise,0.348322
30,1000,Row wise,0.346833
30,1000,Row wise,0.343966
30,1000,Row wise,0.342891
30,1000,Row wise,0.343359
30,1000,Row wise,0.347434
30,1000,Row wise,0.346337
30,1000,Row wise,0.351775
30,1000,Row wise,0.344431
30,1000,Row wise,0.343223
30,1000,Row wise,0.342788
30,1000,Row wise,0.342033
30,1000,Row wise,0.342774
30,1000,Row wise,0.347147
30,1000,Row wise,0.346041
30,1000,Row wise,0.345271
30,1000,Row wise,0.342895
30,1000,Row wise,0.344181
30,1000,Row wise,0.346390
30,1000,Row wise,0.348891
30,1000,Row wise,0.346327
40,1000,Row wise,0.487188
40,1000,Row wise,0.492713
40,1000,Row wise,0.494083
40,1000,Row wise,0.496186
40,1000,Row wise,0.499984
40,1000,Row wise,0.491712
40,1000,Row wise,0.493944
40,1000,Row wise,0.492956
40,1000,Row wise,0.491078
40,1000,Row wise,0.493815
40,1000,Row wise,0.491794
40,1000,Row wise,0.487716
40,1000,Row wise,0.493302
40,1000,Row wise,0.492153
40,1000,Row wise,0.494355
40,1000,Row wise,0.495512
40,1000,Row wise,0.491116
40,1000,Row wise,0.487264
40,1000,Row wise,0.491506
40,1000,Row wise,0.492445
40,1000,Row wise,0.488353
40,1000,Row wise,0.486936
40,1000,Row wise,0.487289
40,1000,Row wise,0.492167
40,1000,Row wise,0.491053
40,1000,Row wise,0.492671
40,1000,Row wise,0.495844
40,1000,Row wise,0.502625
40,1000,Row wise,0.494551
40,1000,Row wise,0.489950
50,1000,Row wise,0.599098
50,1000,Row wise,0.602827
50,1000,Row wise,0.607442
50,1000,Row wise,0.612304
50,1000,Row wise,0.604815
50,1000,Row wise,0.609248
50,1000,Row wise,0.612598
50,1000,Row wise,0.599126
50,1000,Row wise,0.600612
50,1000,Row wise,0.605756
50,1000,Row wise,0.606622
50,1000,Row wise,0.606240
50,1000,Row wise,0.609355
50,1000,Row wise,0.611218
50,1000,Row wise,0.603763
50,1000,Row wise,0.620211
50,1000,Row wise,0.606840
50,1000,Row wise,0.604515
50,1000,Row wise,0.614310
50,1000,Row wise,0.603205
50,1000,Row wise,0.603320
50,1000,Row wise,0.617106
50,1000,Row wise,0.614399
50,1000,Row wise,0.605565
50,1000,Row wise,0.603420
50,1000,Row wise,0.609316
50,1000,Row wise,0.616863
50,1000,Row wise,0.604086
50,1000,Row wise,0.608449
50,1000,Row wise,0.611580
60,1000,Row wise,0.728763
60,1000,Row wise,0.729537
60,1000,Row wise,0.732422
60,1000,Row wise,0.721015
60,1000,Row wise,0.726394
60,1000,Row wise,0.728879
60,1000,Row wise,0.726681
60,1000,Row wise,0.725281
60,1000,Row wise,0.729750
60,1000,Row wise,0.735692
60,1000,Row wise,0.731126
60,1000,Row wise,0.727215
60,1000,Row wise,0.728428
60,1000,Row wise,0.727077
60,1000,Row wise,0.723045
60,1000,Row wise,0.722660
60,1000,Row wise,0.723625
60,1000,Row wise,0.723087
60,1000,Row wise,0.722599
60,1000,Row wise,0.723976
60,1000,Row wise,0.727301
60,1000,Row wise,0.729451
60,1000,Row wise,0.725481
60,1000,Row wise,0.725912
60,1000,Row wise,0.723473
60,1000,Row wise,0.725327
60,1000,Row wise,0.725656
60,1000,Row wise,0.726945
60,1000,Row wise,0.724574
60,1000,Row wise,0.717689
70,1000,Row wise,0.879083
70,1000,Row wise,0.880991
70,1000,Row wise,0.876546
70,1000,Row wise,0.877562
70,1000,Row wise,0.877577
70,1000,Row wise,0.886129
70,1000,Row wise,0.884872
70,1000,Row wise,0.883659
70,1000,Row wise,0.882258
70,1000,Row wise,0.875998
70,1000,Row wise,0.880697
70,1000,Row wise,0.880092
70,1000,Row wise,0.878271
70,1000,Row wise,0.880877
70,1000,Row wise,0.883362
70,1000,Row wise,0.880303
70,1000,Row wise,0.873082
70,1000,Row wise,0.877190
70,1000,Row wise,0.881872
70,1000,Row wise,0.882210
70,1000,Row wise,0.877963
70,1000,Row wise,0.871801
70,1000,Row wise,0.877688
70,1000,Row wise,0.879355
70,1000,Row wise,0.880151
70,1000,Row wise,0.878857
70,1000,Row wise,0.878212
70,1000,Row wise,0.877120
70,1000,Row wise,0.875628
70,1000,Row wise,0.874724
80,1000,Row wise,0.997427
80,1000,Row wise,0.999370
80,1000,Row wise,1.005488
80,1000,Row wise,0.994823
80,1000,Row wise,1.001411
80,1000,Row wise,1.001982
80,1000,Row wise,1.000011
80,1000,Row wise,0.993075
80,1000,Row wise,1.007192
80,1000,Row wise,1.002057
80,1000,Row wise,1.002444
80,1000,Row wise,1.001307
80,1000,Row wise,1.002577
80,1000,Row wise,0.993581
80,1000,Row wise,1.004680
